agent,lat,lon,customer,txn,price
80719,22.6438971,92.1940214,1,9,318.0
34433,24.8656615,89.3594872,3,9,380.0
47875,22.6200205,91.6575922,1,2,93.0
93959,22.6544915,92.1969855,6,7,225.0
42872,22.6489569,92.1844137,2,9,573.0
61540,22.647517,92.1947492,3,5,178.0
57996,22.6530768,92.1790939,3,47,4521.0
76373,24.204773,90.4469524,2,2,118.0
73723,22.3437023,91.7860625,2,14,383.0
52926,23.9321128,90.2864383,3,3,257.0
89918,23.7684677,90.39966,2,12,376.0
67723,22.3561554,91.8376558,1,15,227.0
30466,21.9767253,91.9565084,1,3,69.0
53983,22.3628421,91.8427279,1,2,39.0
23167,22.3635433,91.8445549,2,4,106.0
73669,23.1152896,89.1591301,2,6,130.0
83507,23.094088,89.1898262,1,1,30.0
12074,22.9832935,89.1621007,1,1,40.0
22955,22.2989559,91.7837665,3,4,233.0
3839,23.4732596,90.2642786,1,1,99.0
8608,24.6989989,89.3606169,1,1,99.0
48382,24.3644461,88.6018901,1,3,54.0
102641,22.2257353,89.109989,1,4,168.0
81018,24.3644319,88.6082892,1,7,133.0
79446,24.3630139,88.5978762,1,1,18.0
97585,22.2090263,89.1264081,2,3,98.0
109438,24.3644661,88.6082663,1,3,54.0
34524,22.2304318,89.0834527,2,2,72.0
62022,24.5695043,88.7420857,1,1,100.0
15051,24.3273218,89.6897481,1,1,100.0
85314,23.3072122,90.4065581,1,1,100.0
27244,23.7513442,90.4501146,1,1,100.0
90490,23.175572,89.8901223,1,1,90.0
82802,25.9506134,89.0283591,1,1,100.0
4541,23.7675493,90.7676122,1,1,90.0
93003,25.7208231,88.5336658,2,2,120.0
105815,25.5119477,89.4157521,1,1,100.0
43379,23.7443134,90.4617086,1,1,90.0
25703,23.7819465,90.4049531,1,1,90.0
74792,23.3855355,89.9796186,1,1,90.0
33338,23.9166403,90.3948513,2,2,149.0
74573,23.9194017,90.3769455,1,1,90.0
28101,23.8962211,89.1058286,1,1,90.0
31047,25.7720021,88.9071312,1,1,100.0
63685,22.7036428,90.3715298,1,1,100.0
49644,22.9086182,89.2200526,1,3,180.0
74051,24.4803264,89.9722665,1,1,90.0
79092,24.7188836,90.5580319,1,1,14.0
91796,24.933636,89.1067101,1,3,117.0
5252,24.8395836,89.2480318,2,4,232.0
29416,24.9449358,89.1036253,1,1,39.0
17697,24.817464,88.9331643,1,1,20.0
97571,23.7739945,91.1170724,1,1,38.0
99027,24.9393079,89.1112712,1,3,117.0
13562,23.5206324,90.3615385,1,1,39.0
87573,25.0295724,89.1289953,1,1,39.0
20235,23.7612827,90.4121167,1,1,59.0
80366,24.9669461,89.0865849,1,1,39.0
56802,24.9577383,89.1107512,1,1,59.0
44153,25.0988938,89.0264771,2,2,89.0
80504,23.7767023,90.3415432,1,9,254.0
3156,24.8920874,91.8722161,1,1,24.0
50419,22.4132262,91.753722,2,2,48.0
37009,22.8440088,91.4832826,1,1,24.0
88303,22.9219643,91.4718022,1,2,118.0
52924,23.9349677,90.2870579,2,2,142.0
17981,22.2983436,91.7914276,2,4,213.0
5867,23.9424019,90.3894557,1,2,213.0
84766,22.5357556,91.9244508,1,1,40.0
62869,24.8920192,91.022864,3,44,2151.0
48833,22.6532819,92.196965,3,3,127.0
92352,22.4286377,91.7481059,2,2,83.0
62924,22.726988,91.6000977,3,4,253.0
32015,23.4424521,91.1801624,1,1,99.0
57257,24.4040783,90.3932607,2,2,113.0
66547,23.4707459,91.0658263,1,2,98.0
9723,23.4672336,91.2023705,1,1,100.0
70075,23.4004082,91.1006198,1,1,49.0
91018,23.9538765,91.0838338,1,2,106.0
59275,23.9818764,91.1002255,2,2,83.0
67891,23.9084862,90.9748733,1,1,59.0
36157,23.925213,90.9917786,1,1,49.0
11911,23.9538765,91.0838338,1,1,65.0
68423,22.3665925,91.7830344,4,7,276.0
4840,22.3691985,91.7813991,1,1,24.0
56297,22.2938356,91.7825582,2,4,120.0
51943,22.2937032,91.7822979,5,10,416.0
63890,23.7294269,90.41807,2,4,155.0
53258,21.7330318,91.8972284,1,1,14.0
27064,22.341687,91.8366628,1,1,14.0
48463,23.7476401,90.3860334,3,3,114.0
24159,23.736559,90.4296422,2,6,190.0
35696,23.7338417,90.4135312,1,2,33.0
1913,23.7373317,90.4108591,1,1,10.0
60040,23.7296745,90.4182452,1,1,14.0
98278,23.7311548,90.4193964,2,8,217.0
97793,23.7399974,90.412002,1,1,14.0
59393,22.3469649,91.7981092,3,3,396.0
80068,23.8281574,90.2581389,2,2,122.0
67593,22.333948,91.8128265,1,1,43.0
55877,22.2918436,91.7797073,6,7,248.0
8836,22.7246146,92.3781671,2,6,266.0
81015,22.7246344,92.3782307,2,7,275.0
97689,23.5331873,89.7246977,2,2,86.0
41545,23.8287263,90.3680691,1,1,47.0
55500,23.6050824,89.8369652,1,1,47.0
106824,22.3544631,91.7788302,3,19,1300.0
12106,23.6894081,90.4319317,2,2,164.0
107700,21.6803294,92.0828757,3,7,121.0
80712,23.8731734,90.3798314,2,16,850.0
76378,23.8736353,90.3795363,3,4,241.0
3785,23.775722,90.560801,2,2,102.0
60808,24.0119973,90.3120122,2,2,41.0
86855,23.8687848,90.6731044,2,2,102.0
35321,23.8965932,90.4252195,1,5,140.0
66798,22.2993061,92.0036009,1,5,122.0
41441,23.8974935,90.4250415,1,5,207.0
2612,23.895763,90.4262835,1,1,20.0
72150,22.3025352,92.0135456,1,2,40.0
20610,22.2993548,91.9780706,1,2,39.0
20520,22.3109915,91.9458125,2,3,1209.0
40833,24.8309792,89.2642448,1,25,546.0
53569,21.524877,92.0652946,1,1,19.0
78732,24.8310002,89.2642376,1,8,212.0
106390,21.5438295,92.0703751,1,1,10.0
56505,21.4976021,92.0353315,2,4,143.0
96312,23.9662006,90.8180322,1,1,259.0
68967,24.2418476,90.5246842,1,1,369.0
31378,23.2450317,90.8548923,1,1,19.0
32020,21.8079759,91.8951436,1,5,209.0
82893,21.5320108,92.0394124,1,1,59.0
63611,22.1961611,91.8616943,1,1,24.0
34199,22.5001751,91.8652183,1,8,392.0
108393,23.6274157,90.4765107,3,7,149.0
87485,23.6287994,90.4765365,6,49,2757.0
93609,24.9915283,90.209575,1,1,44.0
88631,22.7746325,89.6171756,1,1,59.0
33556,22.8889439,89.5140041,3,7,384.0
62263,22.6836762,90.3535783,1,1,30.0
58629,22.8887437,89.5139328,2,8,752.0
37838,22.8017179,89.5784168,1,1,59.0
65669,24.8416348,91.8957291,2,2,84.0
32035,24.8883391,91.8787295,1,1,24.0
26646,23.6764648,90.428519,1,5,180.0
103509,24.5180983,92.0317135,1,1,59.0
15784,24.2974871,91.5141161,1,1,59.0
44716,24.7231677,91.7538071,2,3,139.0
72835,22.59021,90.7443217,1,1,129.0
69149,24.6260386,91.6776417,1,1,100.0
10591,24.7232826,91.7532804,1,1,99.0
57174,25.828921,89.236748,1,7,270.0
106941,25.8236867,89.2577439,1,5,267.0
74163,23.995813,90.3490965,1,1,38.0
67771,23.9893502,90.3676123,1,1,59.0
29506,23.9893085,90.3658502,1,1,98.0
2627,23.7075978,90.410772,2,2,76.0
88348,23.6403673,90.4956413,1,1,158.0
13904,25.8009821,89.2573319,1,1,59.0
83023,25.8153371,89.2455521,1,1,24.0
13054,21.4399347,91.9975387,1,6,250.0
82018,21.4390417,91.9961076,1,4,111.0
20165,21.4261845,92.0231698,1,1,27.0
2483,21.4474379,91.9689869,2,2,127.0
104022,21.4275474,92.0603556,1,1,43.0
98636,24.3727183,88.593392,2,5,232.0
11304,22.1965841,92.2178934,1,2,86.0
1997,22.1300322,92.1265075,1,3,133.0
109685,21.5194993,91.9681395,1,1,43.0
20357,24.5484663,88.64539,2,4,74.0
48520,22.1964552,92.2176144,1,1,43.0
65514,23.7100305,90.3831489,1,3,52.0
32319,23.7117178,90.3823903,1,2,48.0
81735,24.8774727,89.3533973,2,2,39.0
74452,24.8549222,89.3670646,2,2,53.0
43099,23.7110235,90.3820207,2,2,33.0
95493,23.7109601,90.382776,2,5,172.0
103060,22.3355522,91.828226,3,6,226.0
91519,23.71119,90.3829941,1,1,24.0
25638,24.0201886,90.3252257,3,3,222.0
11976,24.319136,90.3810562,3,10,415.0
41223,24.2323449,90.4642658,2,2,123.0
20107,24.0893964,90.1815997,2,2,163.0
71426,24.0910391,90.1861444,3,3,190.0
86548,22.3275773,91.8101183,3,3,156.0
46194,22.8730711,91.2733069,1,1,24.0
102580,23.8665538,90.416996,1,1,59.0
19335,23.9194938,90.3886316,8,8,386.0
50358,22.3554458,91.7817737,2,11,329.0
25493,23.8334425,90.4237371,2,5,234.0
64299,22.5869838,91.6773945,1,1,19.0
73379,23.5932061,90.6042126,1,1,19.0
105865,23.5935604,90.6090148,3,3,99.0
59192,23.3695232,91.1222707,1,1,14.0
103603,23.9274129,90.308922,2,2,88.0
6529,24.0109235,90.3215159,1,2,38.0
69274,24.0444273,90.3004316,1,1,59.0
73286,24.4057696,90.3859553,1,1,14.0
61815,21.2455679,92.1375842,1,8,363.0
68493,22.3532572,91.8368648,3,12,710.0
34520,22.3326229,91.8296502,3,4,213.0
17984,22.3582176,91.8453703,1,1,38.0
92668,22.350151,91.8251747,1,1,38.0
4817,21.9042317,91.9215421,1,1,14.0
412,23.6265112,90.4887174,2,5,196.0
46331,23.6445034,90.4967814,1,4,228.0
25689,23.6976328,90.4908828,1,1,43.0
6320,23.6358123,90.4921363,1,4,238.0
85504,23.6202416,90.5015145,6,6,260.0
55462,23.6460579,90.4965934,1,1,43.0
29379,22.7769949,91.5705379,1,12,210.0
95157,24.566554,91.5213163,1,1,20.0
74381,25.1397213,92.0160662,1,3,97.0
94642,25.1578189,92.1223273,1,2,49.0
93581,24.5240033,91.3614267,1,1,59.0
35714,24.2397742,90.3977769,3,3,173.0
107790,23.7640659,90.5569519,2,13,796.0
91536,21.7537558,92.2112747,3,3,92.0
73503,24.8890497,91.8802187,1,1,24.0
43608,24.9313807,91.9726104,1,1,24.0
12143,22.7144316,90.349612,1,1,24.0
9696,22.6907473,90.6423245,1,1,24.0
82307,23.4532436,88.8287489,1,1,24.0
38362,23.6393215,88.8297517,1,4,96.0
68858,22.1471012,89.9339395,1,1,24.0
46060,23.8519131,89.2418821,1,1,24.0
106017,23.8783434,90.4016192,2,2,83.0
101770,24.9217556,89.9663369,1,2,48.0
65454,22.418236,90.853016,1,1,24.0
56423,22.3290557,91.845191,3,3,78.0
13268,23.7151038,90.4026852,1,2,83.0
18846,23.7970219,90.3503321,3,8,367.0
5554,23.7007145,90.456716,1,1,24.0
27982,22.2975727,91.7831732,1,1,69.0
105098,24.913456,91.8138738,1,1,69.0
92656,23.7742681,90.3396269,1,3,52.0
60288,25.0914821,89.381561,2,2,114.0
108990,22.277024,91.7774577,2,3,62.0
49071,24.0155855,90.3841116,2,2,126.0
42315,22.3276698,91.8125489,2,4,219.0
99968,23.9854673,90.3205829,2,2,86.0
28659,22.4839968,91.7234412,1,1,29.0
75624,23.6756731,90.518004,2,2,148.0
28487,23.9935758,90.2629999,1,1,59.0
38968,23.697147,90.5274169,2,2,112.0
31344,23.978067,90.3038372,4,4,272.0
39194,23.949586,90.274452,3,4,230.0
75962,24.4751049,90.391803,1,1,57.0
95207,24.2383364,90.3979013,1,1,57.0
21503,24.1294393,90.3935993,1,1,24.0
32476,23.9586493,90.2711331,5,5,232.0
1372,23.9581857,90.2718915,2,2,74.0
71938,22.2968171,91.7869944,2,2,83.0
366,23.9923879,90.3788981,4,5,349.0
9253,23.5920658,90.5988017,3,3,185.0
106980,23.6490544,90.5073314,1,1,59.0
70114,23.984782,90.2715152,2,2,118.0
1212,23.5303833,90.7138826,3,10,705.0
8932,22.1017194,92.0740499,3,9,210.0
66280,23.9951942,90.4124107,1,5,113.0
86828,23.8800818,90.402885,1,1,29.0
69159,22.0879341,92.079062,1,8,158.0
15445,23.9952186,90.4128049,2,2,80.0
103275,23.7445413,90.4269434,1,1,20.0
38791,23.717757,90.398527,1,1,59.0
72379,23.0686259,90.4391169,1,1,59.0
17079,23.7010927,90.3932836,1,5,275.0
1793,23.2176667,90.3479372,1,1,59.0
80722,23.7024699,90.3897817,1,1,59.0
61788,23.0686759,90.4388172,1,1,59.0
47648,23.6971736,90.3806892,1,1,59.0
96897,23.7059906,90.3911103,1,3,177.0
74512,23.706996,90.3873451,1,1,59.0
39606,23.2284837,91.8094573,2,4,221.0
99498,25.8745177,89.4452804,3,5,248.0
78455,24.8482791,89.3720191,2,3,250.0
31290,25.9465198,88.8387855,1,1,30.0
108119,23.1801921,89.2145911,1,2,51.0
99660,23.6854661,90.4423976,2,2,64.0
23425,23.1786989,91.8133925,1,1,19.0
37530,23.2350993,91.8102952,1,1,29.0
90302,23.1786989,91.8133925,2,2,63.0
90304,23.8405712,90.6439688,1,1,63.0
9254,23.8260947,90.605557,1,1,122.0
61278,22.7158274,89.0756375,1,1,30.0
99225,22.7340174,89.0840493,1,8,180.0
34222,22.7219544,89.076149,1,1,30.0
94426,22.7494189,89.100801,2,5,72.0
29363,22.5794456,89.9566994,1,1,20.0
106947,22.3367649,91.8118614,3,9,376.0
83406,22.7317018,89.0622039,1,1,18.0
33286,22.6904119,89.0449809,2,2,28.0
89339,22.6950843,89.0925932,1,1,18.0
103420,22.7577882,89.0153698,1,2,62.0
41960,23.6692373,90.7905374,4,4,314.0
39840,23.634255,90.5875122,2,2,123.0
48103,23.8298313,90.2583412,2,3,255.0
42926,22.8432794,91.8356684,4,7,512.0
18214,22.8457094,91.8360043,1,1,59.0
14371,22.3318695,91.7889525,2,2,198.0
98771,24.0178933,90.3031419,1,1,99.0
62771,23.4181082,89.0711963,1,3,297.0
29114,23.3737806,89.1307651,1,1,99.0
102398,24.6128412,91.6373667,1,1,99.0
69452,23.6263796,90.518965,1,1,99.0
90737,23.7100617,90.5086377,1,2,306.0
76215,23.8990477,90.6815785,2,2,168.0
24858,23.647494,90.4695217,5,6,362.0
73980,22.8672162,89.6619223,1,1,99.0
41848,23.2034105,91.1259724,1,1,43.0
75578,23.9629556,90.3863119,2,2,143.0
94399,23.9350729,90.7076876,1,2,29.0
98351,23.8648793,90.6808384,1,1,23.0
61967,23.8275743,90.6372171,1,2,46.0
82714,23.9634356,90.2833551,1,1,24.0
89380,23.8320389,90.4855149,1,1,29.0
77419,22.2588035,91.8042603,1,5,80.0
49320,23.9250259,90.5403782,2,2,113.0
83678,23.832502,90.4225295,1,1,14.0
46379,24.8893209,89.3604733,2,2,24.0
79869,22.2496142,91.7951456,1,1,14.0
71505,22.1921463,90.6745568,1,1,14.0
91428,22.986836,92.251658,1,1,14.0
57277,24.0363007,90.2706893,1,1,99.0
75033,22.8675121,91.078255,3,5,421.0
22344,22.8792638,91.0698488,1,1,59.0
38243,22.3911209,91.8606436,1,3,42.0
42031,22.3942029,91.8670239,2,2,28.0
69285,22.3847448,91.860684,1,5,90.0
4498,22.3936962,91.8633884,1,1,14.0
52767,24.0061361,90.3373588,2,10,199.0
52927,22.4938649,91.7170738,3,4,125.0
104880,23.6773207,90.4825704,1,1,43.0
5376,23.6833243,90.486527,1,3,129.0
101520,25.1148609,92.110815,3,5,269.0
78235,23.7821604,90.5642067,2,2,102.0
44194,25.1783968,92.0436994,2,2,98.0
29633,25.1783968,92.0436994,1,1,43.0
64946,23.9899118,90.7525382,5,5,198.0
42347,23.6270007,90.5192187,1,1,43.0
51131,23.9601133,90.380975,1,1,99.0
13859,22.5408432,91.1027258,1,1,59.0
55423,22.4855286,91.0509823,1,5,295.0
87973,24.8930163,91.876585,1,7,119.0
49081,24.8557178,91.8365575,1,1,19.0
76488,24.9016373,91.8750336,1,1,20.0
42698,24.8919973,91.8777216,2,3,117.0
91373,21.4461867,91.981835,1,5,129.0
48778,24.0249036,90.2759526,4,4,143.0
87279,21.4709202,91.9919856,2,4,395.0
70601,21.7577783,92.0729433,1,1,24.0
88371,23.4908477,90.500868,1,3,95.0
109314,23.5123996,90.5136241,1,1,38.0
37151,23.4301415,90.4885106,1,2,76.0
106365,23.5496939,90.5352913,1,1,67.0
65501,23.4906208,90.5007762,1,2,76.0
58481,23.9944812,90.3818115,3,3,136.0
49972,24.3955027,88.6486604,1,1,24.0
92282,23.6474621,90.6212098,1,1,59.0
99,22.9172533,91.1488317,1,3,141.0
10787,22.7473505,91.2265425,2,2,142.0
15417,24.9047261,91.8912902,1,1,24.0
91314,24.906142,91.8816805,2,2,81.0
57841,24.9144714,91.9389039,3,6,344.0
63287,24.2574323,90.3939053,1,1,76.0
75289,24.2127482,90.4114684,1,1,76.0
48844,23.9508933,90.2843724,1,2,48.0
68565,23.6342599,90.5859431,1,2,58.0
35302,22.3334266,91.8340448,3,5,499.0
17345,22.4005207,91.8197966,2,2,51.0
23362,22.2981261,91.9715968,5,7,302.0
107360,23.9041884,90.395928,1,1,43.0
4282,22.0192229,92.0994991,2,2,62.0
62696,23.6898136,90.4511854,1,1,49.0
102691,23.6904835,90.3081536,2,9,401.0
83823,23.6848608,90.3087931,1,1,49.0
103147,23.5363313,90.2897888,1,1,49.0
7167,23.175572,89.8901223,1,13,662.0
30384,25.9248956,88.8674585,1,1,76.0
63575,25.9632239,88.8567204,4,4,105.0
5741,26.1967827,88.5522297,1,2,60.0
32293,25.7728155,89.4243026,2,5,177.0
92607,23.175572,89.8901223,1,3,156.0
37774,22.5645543,91.880203,1,3,177.0
81335,23.1673172,90.5607737,2,3,274.0
17960,23.0262778,89.3998,1,1,99.0
33646,23.5669543,89.8528273,1,1,104.0
56096,23.8262442,90.3716839,1,1,99.0
68093,24.832228,89.3658133,1,1,29.0
97795,23.9332351,90.7072185,2,3,54.0
5403,23.9081763,90.6869443,1,4,74.0
29688,23.929418,90.7219157,1,1,14.0
44728,23.6402747,90.5018975,1,1,24.0
20056,22.307131,89.947654,1,1,24.0
3646,26.1517516,89.0360025,1,1,24.0
3529,23.7498597,90.4118545,1,1,24.0
77231,25.9774484,89.6300206,1,2,43.0
62336,23.9167383,90.2526317,1,1,27.0
15406,22.2865785,89.958707,1,1,24.0
81120,23.6935984,90.4352804,1,1,24.0
60317,25.8116451,89.0067291,3,3,64.0
96973,22.2978417,91.7820339,2,7,118.0
18001,22.2976677,91.7820926,3,4,157.0
40807,22.3228347,91.7765012,2,6,463.0
23467,22.3276173,91.8102693,3,3,117.0
85991,22.8703228,91.5425227,4,6,484.0
56926,22.3286829,91.8125247,1,2,128.0
107178,23.0698421,91.2427974,2,8,241.0
40070,22.3289976,91.8113904,2,2,134.0
12656,22.332918,91.8130709,1,1,64.0
103023,23.6164926,90.6110922,2,3,134.0
21103,23.4794232,91.0915129,1,1,64.0
80573,23.5305627,90.7760125,6,6,349.0
16421,23.4087704,90.8846583,1,1,24.0
104098,23.406165,90.8829773,1,1,24.0
94981,22.458423,91.9638441,1,5,128.0
69835,22.1592742,92.0642218,3,3,60.0
27993,23.7588233,90.3558574,1,25,1487.0
67681,24.5996748,88.2758304,1,1,59.0
109684,25.8618376,88.6564835,3,9,238.0
101683,25.8625979,88.6540163,2,4,200.0
69438,25.8630976,88.6552619,1,2,118.0
68216,25.8652839,88.6492169,2,11,347.0
61265,24.5925416,88.2694614,2,2,158.0
59866,24.8400826,89.3738953,1,1,24.0
78133,25.7544457,88.6729491,1,1,43.0
33292,23.9067103,90.3052497,1,1,43.0
33481,25.7637772,89.3837667,3,3,94.0
91152,23.9668292,90.3820068,1,1,24.0
86226,23.909083,89.122257,1,1,43.0
80854,24.8894271,91.9025696,1,1,43.0
62026,23.4202649,91.1727203,1,1,43.0
108953,23.9089796,90.3024197,1,1,24.0
30055,25.11003,89.4848756,2,2,63.0
63192,23.9899236,90.3778364,1,1,43.0
9286,23.7789817,90.3562568,2,7,285.0
95567,23.9896401,90.37742,3,3,144.0
44893,24.009088,90.317069,5,7,603.0
56472,22.3827175,91.7702081,1,1,69.0
10394,24.1766241,90.4269419,1,1,99.0
92697,23.7099026,90.4278897,1,1,99.0
1750,22.3606283,91.7905312,4,38,1908.0
81451,23.7019966,90.4173849,2,2,158.0
7543,22.3702609,91.8187713,2,3,121.0
103208,22.1020072,92.0737892,1,1,19.0
17259,22.3374615,91.8307667,1,1,8.0
59338,22.3390554,91.8271585,2,4,186.0
94237,24.8853943,91.8654893,2,3,96.0
41131,24.303556,91.7254136,2,2,89.0
55633,23.1019755,89.1013086,1,2,83.0
16022,24.7038231,91.7329904,1,1,198.0
98922,23.1020269,89.1015692,2,7,469.0
38704,23.378475,89.9846483,1,1,59.0
85942,23.1012319,89.1004935,1,2,34.0
50202,24.083343,90.3512735,2,2,102.0
70424,23.8332956,90.4605196,1,1,99.0
106236,23.7094108,90.3687394,3,4,101.0
84635,22.391266,91.8708696,3,6,204.0
81154,24.046629,90.977138,1,2,76.0
101498,22.401924,91.8789667,2,2,29.0
66616,22.3969635,91.8786521,1,1,10.0
54381,24.0989772,90.9551361,1,2,81.0
80523,23.7471748,90.3487015,1,3,131.0
87152,22.3952587,91.8728572,1,1,19.0
89892,23.7170554,90.3609329,1,1,57.0
76325,24.0473753,90.9866897,1,4,90.0
91517,24.1835913,90.8783881,1,2,86.0
77330,22.1824549,90.0157457,2,5,104.0
41301,22.1614612,89.967201,1,2,40.0
95735,22.1551201,90.0584746,1,12,259.0
9342,22.1470033,89.99175,2,2,44.0
7360,23.8520187,90.4147195,1,2,64.0
100488,22.0440264,89.9710194,2,5,602.0
76874,22.1610455,90.1233237,1,1,19.0
85217,22.6516912,92.1962595,4,4,229.0
16265,22.3052809,91.782777,1,7,253.0
103382,22.3536233,91.7838583,4,18,1429.0
84165,23.9126067,90.3858967,1,1,99.0
33598,23.9929698,90.3821032,1,2,119.0
63195,23.7594824,90.4043866,2,3,308.0
57676,23.7245778,89.7625435,1,1,50.0
72641,24.885556,92.0790739,1,1,24.0
101306,24.4611678,88.8766946,1,1,39.0
31086,24.759319,89.397157,1,1,30.0
70786,23.7952036,90.3484555,1,1,29.0
42220,24.0387579,88.8600709,1,1,40.0
79349,22.7103211,89.071106,2,2,130.0
109179,24.2459315,89.9169171,1,1,29.0
22969,24.7338986,90.463583,1,1,39.0
98116,24.1295815,89.0649183,1,1,39.0
11281,23.7595067,90.4359785,1,1,100.0
71285,24.5102333,88.4708012,1,1,40.0
51430,22.3906833,89.0394567,1,1,30.0
27795,23.7652912,90.391216,2,2,149.0
33224,24.632391,90.2708946,1,1,30.0
104638,22.5758116,89.3261049,1,1,38.0
65643,25.6122594,89.4105621,2,3,124.0
89211,23.7792832,90.3467885,1,1,100.0
75493,23.7340069,90.4328079,1,1,32.0
28841,23.700791,90.5057684,1,2,65.0
57815,24.0249086,90.2759698,1,1,24.0
86586,24.0374029,90.2558258,3,3,147.0
72672,21.7769993,92.1950467,1,1,24.0
62517,22.381948,91.8089276,1,1,129.0
17384,24.0503737,90.3886402,2,3,62.0
16895,26.1207993,88.7610028,1,3,61.0
107629,26.3294499,88.5540257,1,1,20.0
98837,23.9299818,90.2796224,1,1,19.0
71376,23.9299983,90.2807565,1,3,94.0
74201,24.0294465,90.2728944,3,3,166.0
98396,22.3184915,91.7991781,7,12,813.0
41074,24.0476445,90.2396668,1,1,99.0
49228,23.895943,90.4089879,3,3,147.0
27943,23.9054906,90.3819473,1,1,99.0
91755,22.3012083,91.7837133,1,1,14.0
61161,22.2984515,91.7855092,1,6,84.0
22401,22.2970404,91.7872631,4,4,72.0
104132,23.7840618,90.3413111,1,4,108.0
53331,21.8056715,92.1876319,1,6,121.0
2411,22.963398,91.1773787,3,4,76.0
57769,23.7939367,90.2756733,1,3,50.0
41878,23.9271345,90.3899093,3,9,263.0
38167,23.5156778,90.8486012,1,1,21.0
68142,23.8801983,90.4178317,1,1,38.0
27944,25.6158104,89.0770537,2,2,46.0
48633,22.7639398,89.166013,4,9,159.0
85005,24.0367292,90.26455,1,1,64.0
66615,24.2174328,90.4221914,1,1,99.0
46471,21.5544733,92.0670636,1,1,14.0
65653,22.2264655,91.8760431,1,4,96.0
49075,25.1557999,92.016759,1,3,52.0
98143,22.0784059,91.9356236,2,2,73.0
4591,22.457094,92.0183654,1,1,24.0
16885,22.4984374,92.2189567,1,1,24.0
93650,22.5287513,92.0560709,1,1,24.0
84188,23.88323,90.3861871,1,1,59.0
15919,24.1797566,90.4373177,3,3,248.0
53562,23.7122561,90.3808523,2,10,514.0
109471,25.9011738,89.4018204,4,7,280.0
80001,23.7121079,90.3801138,1,1,44.0
109717,23.7119547,90.3792258,1,1,98.0
52036,22.3263233,91.8277191,1,7,894.0
80793,24.0153743,90.3818447,1,1,99.0
1627,23.5313506,90.7801268,1,1,30.0
25573,23.8338017,90.5418933,2,2,74.0
84869,23.9252775,90.4346844,1,1,49.0
88718,24.0893674,90.3948876,2,3,86.0
101100,23.6301196,90.4973083,1,1,100.0
108732,24.7750488,92.1732372,1,1,100.0
85656,24.0506674,90.8694759,2,9,262.0
97839,24.0072558,89.6023986,1,1,50.0
95135,23.5807256,90.635771,1,1,100.0
39091,24.8735467,91.8980817,1,1,50.0
14569,24.5128238,92.0225743,3,3,87.0
48111,23.7160993,90.4999086,1,1,50.0
74572,23.8858842,91.1345695,1,1,100.0
106995,23.2078234,90.0551305,1,1,100.0
38887,25.8128039,89.6421701,3,4,141.0
93596,23.3301805,90.9668701,1,1,100.0
89720,23.6988674,90.4053906,1,1,49.0
62262,23.7286996,90.4170553,1,1,50.0
86384,23.2357778,91.1237407,1,1,50.0
76172,22.2829972,91.7920118,4,5,475.0
66221,24.2531145,90.3943978,1,1,99.0
15132,22.3043567,91.7887299,3,4,326.0
30053,22.8135516,91.0617561,1,3,147.0
22780,22.3314347,91.8218626,1,1,99.0
48434,23.7056037,90.366057,1,1,99.0
55863,25.9044904,88.6003656,2,14,1541.0
83103,23.772406,90.3470119,1,4,127.0
93554,25.9032888,88.5998187,1,1,20.0
62840,23.7724068,90.3470176,1,1,50.0
33268,24.2629911,90.6568094,1,1,164.0
107090,24.2630381,90.6566925,1,2,243.0
22187,22.800898,90.8740745,2,2,81.0
47614,23.009212,91.3901272,1,1,99.0
94521,23.9249667,90.5611785,2,2,198.0
23097,25.7431577,89.1984628,3,16,507.0
87921,23.8304999,90.3785632,1,4,99.0
16378,25.7500493,89.2514945,1,2,79.0
14485,25.7500504,89.2514902,1,1,29.0
101576,25.7418038,89.1771306,1,1,20.0
82830,25.7333603,89.0912036,1,1,20.0
75785,25.7440796,89.2489804,1,1,49.0
66586,23.3757983,90.888149,1,8,142.0
5567,23.7155206,90.4312557,2,2,113.0
81236,23.7308185,90.4182752,1,4,62.0
71011,23.6926399,90.483238,3,3,223.0
6193,23.6893962,90.4835511,1,1,19.0
96961,23.7304994,90.4183221,1,1,14.0
78727,23.6904859,90.4828606,1,1,14.0
91819,23.7308185,90.4182752,1,2,28.0
101423,23.7311051,90.4163498,1,1,29.0
35534,22.3090097,91.7859303,1,1,43.0
2743,23.8916926,90.3640448,1,1,24.0
10257,22.324008,91.7913475,1,3,142.0
